Date,Satellite Latitude,Satellite Longitude,Satellite NO2,Ground Latitude,Ground Longitude,Station Name,City,Ground NO2,Ground PM2.5,Ground PM10,Ground NO,Ground SO2,Ground CO,NDVI,Population Density,Distance (km)
10-08-2024,25.610512,85.16544,2.5308951e-05,25.6117,85.1511,Govt. High School Shikarpur  Patna - BSPCB,Patna,4.01,26.72,56.41,26.51,5.84,1.15,0.069137074,6,1.4463821764397955
10-08-2024,25.31258,82.96453,3.5285164e-05,25.3215,82.9848,Ardhali Bazar  Varanasi - UPPCB,Varanasi,28.51,26.98,59.89,7.74,15.18,0.5,0.0806369,6,2.2675973546796344
10-08-2024,25.31926,83.00028,3.7210066e-05,25.3197,83.0054,Maldahiya  Varanasi - UPPCB,Varanasi,1.28,23.39,43.31,1.98,23.19,0.16,0.0021667802,6,0.517819085779287
10-08-2024,25.444319,81.8211,1.6120126e-05,25.4358,81.8463,Nagar Nigam  Prayagraj - UPPCB,Prayagraj,4.27,26.76,39.07,1.61,0.29,40.15,0.074607596,6,2.7047867591224484
10-08-2024,25.501013,81.84326,1.3247073e-05,25.4926,81.8639,Motilal Nehru NIT  Prayagraj - UPPCB,Prayagraj,9.38,5.12,13.66,6.64,0.38,25.13,0.11021114,6,2.274835511020573
10-08-2024,26.322752,87.75632,1.9114212e-05,26.307793,87.776337,SDM Office_Khagra  Kishanganj - BSPCB,Kishanganj,12.97,3.1,7.55,29.75,16.74,0.12,0.12262779,6,2.5964433589342084
10-08-2024,26.27489,86.584076,1.2046908e-05,26.2732,86.5972,Police Line  Saharsa - BSPCB,Saharsa,2.92,14.57,71.11,5.54,10.35,0.86,0.10356249,5,1.3241858433778748
10-08-2024,23.553581,74.43917,2.7114966e-05,23.5461,74.4526,Rati Talai  Banswara - RSPCB,Banswara,7.42,20.25,45.68,3.8,18.07,0.63,0.15147004,5,1.6021114908883407
10-08-2024,26.716532,88.44769,3.273094e-05,26.7271,88.4287,Ward-32 Bapupara  Siliguri - WBPCB,Siliguri,14.99,18.91,30.5,12.59,6.42,0.53,0.17660375,5,2.22286955775649
10-08-2024,22.990326,72.55637,1.1600367e-05,22.9867,72.5522,Gyaspur  Ahmedabad - IITM,Ahmedabad,10.94,27.26,34.97,21.42,4.52,0.37,0.09653597,6,0.5865591017035514
10-08-2024,23.038462,72.54023,1.15802995e-05,23.0355,72.5252,Sardar Vallabhbhai Patel Stadium  Ahmedabad - IITM,Ahmedabad,11.59,24.32,48.31,17.54,15.49,0.53,0.093986094,5,1.5750305344306783
10-08-2024,23.07941,72.63563,1.3075531e-05,23.0689,72.6309,SVPI Airport Hansol  Ahmedabad - IITM,Ahmedabad,5.38,26.4,47.92,28.38,17.79,0.45,0.06462334,5,1.2608074737682442
10-08-2024,26.64443,84.92556,2.0063326e-05,26.6568,84.9161,Gandak Colony  Motihari - BSPCB,Motihari,5.2,28.78,57.34,3.38,9.87,0.7,0.15186548,6,1.662985747468567
10-08-2024,24.58625,76.14334,1.0015377e-05,24.5968,76.1601,Rajlaxmi Nagar  Jhalawar - RSPCB,Jhalawar,8.97,26.74,55.62,1.36,3.33,0.33,0.07539874,5,2.060830364588329
10-08-2024,25.44332,78.557945,1.1684844e-05,25.4485,78.5782,Shivaji Nagar  Jhansi - UPPCB,Jhansi,12.9,33.77,73.17,12.02,19.62,0.21,0.17092906,5,2.1165756096161195
10-08-2024,25.455534,78.59867,1.1541863e-05,25.4485,78.5782,Shivaji Nagar  Jhansi - UPPCB,Jhansi,12.9,33.77,73.17,12.02,19.62,0.21,0.1383864,5,2.2013511260616845
10-08-2024,25.098274,76.51686,1.07236065e-05,25.0921,76.5132,Bamboliya  Baran - RSPCB,Baran,6.54,17.18,34.01,1.91,1.94,0.52,0.15383272,5,0.7772066589677232
10-08-2024,26.452776,80.316055,2.7538877e-05,26.4654,80.3241,Nehru Nagar  Kanpur - UPPCB,Kanpur,22.04,30.65,46.29,6.22,5.3,0.93,0.08923227,6,1.612441448858775
10-08-2024,25.13021,75.85167,1.9550629e-05,25.1386,75.8389,Shrinath Puram  Kota - RSPCB,Kota,18.41,49.53,90.87,10.11,7.95,0.66,0.08141398,5,1.588089098697013
10-08-2024,27.248457,84.139656,9.515172e-06,27.2502,84.1356,Forest Rest House  Manguraha - BSPCB,Manguraha,1.06,2.84,18.68,10.53,2.77,0.92,0.15904221,5,0.4457059876913757
10-08-2024,25.178913,75.8365,1.6060514e-05,25.1816,75.8414,Dhanmandi  Kota - RSPCB,Kota,17.56,18.38,40.89,14.21,3.42,0.15,0.078567065,5,0.576685387424217
10-08-2024,24.887293,74.634,1.2088544e-05,24.8887,74.6237,Shastri Nagar  Chittorgarh - RSPCB,Chittorgarh,12.68,35.83,112.44,5.47,4.21,0.34,0.13958095,5,1.052331963260676
10-08-2024,25.074362,73.863846,9.3192375e-06,25.0814,73.8791,Dhoinda  Rajsamand - RSPCB,Rajsamand,5.18,8.63,15.52,1.51,4.21,0.44,0.16717981,5,1.7251365067071676
10-08-2024,26.01168,76.34943,1.2844645e-05,26.0188,76.3517,Sahu Nagar  Sawai Madhopur - RSPCB,Sawai Madhopur,8.57,17.21,43.37,9.54,2.45,0.51,0.17062396,5,0.8208907924639449
10-08-2024,26.676058,77.88009,3.0465884e-05,26.6884,77.872,Raja Ganj  Dholpur - RSPCB,Dholpur,4.2,46.65,67.7,2.37,5.87,0.27,0.14846875,5,1.586935267489631
10-08-2024,24.878191,72.85176,8.287032e-06,24.881,72.8591,Vedhaynath Colony  Sirohi - RSPCB,Sirohi,2.14,12.99,21.0,1.3,6.24,0.29,0.22655891,4,0.8043184972129285
10-08-2024,26.50425,77.0063,1.5151362e-05,26.4971,77.0266,Satyawati Vihar  Karauli - RSPCB,Karauli,7.77,5.98,15.62,1.76,14.23,0.25,0.14396359,5,2.1732265850252928
10-08-2024,27.15467,78.41186,2.897666e-05,27.1586,78.4094,Nagla Bhau  Firozabad - UPPCB,Firozabad,13.69,19.53,41.81,9.29,20.97,0.49,0.16358091,6,0.4990831418288846
10-08-2024,27.143967,78.01572,1.932526e-05,27.1474,77.9933,Shastripuram  Agra - UPPCB,Agra,18.67,8.35,27.72,18.06,14.8,0.19,0.12253418,6,2.2547397304079846
10-08-2024,27.192871,78.001175,2.3739336e-05,27.1921,78.0119,Sanjay Palace  Agra - UPPCB,Agra,9.53,12.11,30.59,13.55,13.36,0.69,0.090785384,6,1.0661187122148816
10-08-2024,27.216602,77.903145,1.7236513e-05,27.2046,77.925,Manoharpur  Agra - UPPCB,Agra,14.36,16.78,20.55,10.32,16.05,0.19,0.13221039,5,2.5409765216303293
10-08-2024,26.803684,75.98714,1.9708357e-05,26.8104,75.9748,RIICO Sitapura  Jaipur - RSPCB,Jaipur,30.96,24.35,45.31,3.66,8.11,1.42,0.20337814,5,1.4349198537007046
10-08-2024,26.927408,76.34369,1.660423e-05,26.9173,76.3314,Khatikan Mohalla  Dausa - RSPCB,Dausa,28.66,13.11,33.0,13.4,4.54,0.61,0.12106578,5,1.6566335597966164
10-08-2024,26.893885,75.78269,1.2710651e-05,26.8823,75.8063,Mansarovar Sector-12  Jaipur - RSPCB,Jaipur,19.19,11.52,44.97,1.38,2.11,0.39,0.06803355,6,2.67397547741989
10-08-2024,26.912724,75.83582,1.2643361e-05,26.9267,75.8214,Police Commissionerate  Jaipur - RSPCB,Jaipur,6.29,23.63,56.3,6.85,13.14,0.86,0.17656775,6,2.1093779567170983
10-08-2024,26.923496,75.71365,1.2956564e-05,26.9339,75.7382,Sector-2 Murlipura  Jaipur - RSPCB,Jaipur,23.26,26.13,48.28,15.9,2.97,1.06,0.09239852,6,2.697025599050118
10-08-2024,26.208786,73.1403,8.887575e-06,26.216,73.1519,Digari Kalan  Jodhpur - RSPCB,Jodhpur,7.77,9.56,47.18,1.49,1.73,0.4,0.09726504,5,1.408084693493183
10-08-2024,26.192694,72.96683,9.589588e-06,26.2023,72.9795,Jhalamand  Jodhpur - RSPCB,Jodhpur,9.45,7.24,59.92,1.81,2.68,0.19,0.15877277,5,1.654182974588836
10-08-2024,27.562124,76.62826,2.3478335e-05,27.553,76.6354,Moti Doongri  Alwar - RSPCB,Alwar,23.05,19.81,56.26,19.85,14.76,0.74,0.12889348,5,1.232665527882264
10-08-2024,28.382042,79.42439,3.1900367e-05,28.3796,79.4248,Rajendra Nagar  Bareilly - UPPCB,Bareilly,1.62,26.98,59.65,23.23,15.58,0.14,0.05091804,6,0.2736034039623302
10-08-2024,25.741121,71.38137,1.076017e-05,25.7457,71.3921,Railway Colony  Barmer - RSPCB,Barmer,4.45,7.31,33.15,1.73,2.26,0.48,0.1246289,5,1.190113774736198
10-08-2024,28.03926,76.93854,1.4301336e-05,28.0281,76.9528,Shastri Nagar  Narnaul - HSPCB,Narnaul,20.27,39.16,58.76,12.33,80.84,0.26,0.17174383,5,1.869686896774981
10-08-2024,28.311214,77.29219,3.7835667e-05,28.3005,77.3163,New Industrial Town  Faridabad - HSPCB,Faridabad,5.88,30.15,49.55,9.98,2.5,0.38,0.12975155,6,2.646131866221753
10-08-2024,28.324587,77.335526,2.857025e-05,28.315,77.3441,Nathu Colony  Ballabgarh - HSPCB,Ballabgarh,6.74,31.76,69.74,11.86,5.11,0.4,0.104759894,5,1.3549488346857006
10-08-2024,28.219889,76.832466,3.2559205e-05,28.2096,76.8409,Vasundhara Nagar_UIT  Bhiwadi - RSPCB,Bhiwadi,9.14,24.66,90.8,8.82,1.45,0.49,0.13330208,5,1.409134539530145
10-08-2024,28.360065,77.27719,4.5827546e-05,28.351,77.2995,Sector- 16A  Faridabad - HSPCB,Faridabad,35.18,24.74,0.0,8.85,15.79,1.08,0.123843625,6,2.406899257573048
10-08-2024,28.373442,77.32054,3.417685e-05,28.3726,77.322,Sector 30  Faridabad - HSPCB,Faridabad,12.96,118.99,105.66,49.13,26.85,0.85,0.1260023,6,0.170846106291924
10-08-2024,28.43872,77.53449,1.6590224e-05,28.4512,77.5353,Knowledge Park - V  Greater Noida - UPPCB,Greater Noida,13.81,27.82,107.12,6.67,7.82,1.05,0.08350275,5,1.3853906871295003
10-08-2024,28.283249,76.86272,3.3373522e-05,28.2833,76.8819,Sector-2 IMT  Manesar - HSPCB,Manesar,14.46,36.81,60.77,9.46,0.98,0.46,0.12832218,6,1.881632554037978
10-08-2024,28.297695,76.90795,3.9555256e-05,28.2833,76.8819,Sector-2 IMT  Manesar - HSPCB,Manesar,14.46,36.81,60.77,9.46,0.98,0.46,0.1520299,6,3.012508674093331
10-08-2024,28.42228,77.30552,5.2199597e-05,28.408,77.3195,Sector 11  Faridabad - HSPCB,Faridabad,25.02,37.29,64.78,19.97,44.97,0.72,0.07110532,6,2.093071573655069
10-08-2024,28.487577,77.51957,1.89489e-05,28.4748,77.5086,Knowledge Park - III  Greater Noida - UPPCB,Greater Noida,22.51,23.75,55.11,5.94,13.41,0.84,0.14367463,5,1.7773776387276756
10-08-2024,28.842136,78.763985,1.1511356e-05,28.8369,78.7633,Buddhi Vihar  Moradabad - UPPCB,Moradabad,18.45,17.27,31.43,7.56,17.93,0.47,0.10514471,6,0.5841597418936736
10-08-2024,28.852362,78.802284,1.2879789e-05,28.8451,78.7769,Eco Herbal Park  Moradabad - UPPCB,Moradabad,6.46,16.74,39.25,1.54,7.39,0.34,0.23865996,6,2.604468517991565
10-08-2024,28.451876,77.05648,4.3977805e-05,28.4639,77.0317,Vikas Sadan  Gurugram - HSPCB,Gurugram,10.83,38.77,,23.5,37.4,2.02,0.0923216,6,2.768796296741956
10-08-2024,28.47945,77.14468,6.0728144e-05,28.4728,77.1571,Aya Nagar  Delhi - IMD,Delhi,26.4,23.15,49.38,6.55,,0.9,0.20836979,6,1.4221168207186972
10-08-2024,28.546412,77.36171,2.1971711e-05,28.5454,77.3697,Sector - 125  Noida - UPPCB,Noida,33.11,26.32,57.39,16.0,0.6,9.0,0.11052744,6,0.7899181399560177
10-08-2024,28.541885,77.17341,2.974904e-05,28.5542,77.1714,R K Puram  Delhi - DPCC,Delhi,13.48,40.77,62.95,23.07,17.68,0.72,0.20524357,6,1.37895198473555
10-08-2024,28.555391,77.21702,3.4835663e-05,28.5637,77.2095,Dr. Karni Singh Shooting Range  Delhi - DPCC,Delhi,9.36,34.0,58.77,22.14,6.49,0.9,0.1637725,6,1.178748588377368
10-08-2024,28.582071,77.30367,2.3890623e-05,28.575,77.3067,Patparganj  Delhi - DPCC,Delhi,6.73,35.79,73.88,25.65,7.04,0.56,0.19554776,6,0.8378605650798154
10-08-2024,28.549498,77.0262,3.4903114e-05,28.5604,77.0214,NSIT Dwarka  Delhi - CPCB,Delhi,14.67,30.5,60.32,16.08,12.25,0.82,0.1638783,6,1.2963359698814994
10-08-2024,28.604227,77.201935,2.00404e-05,28.6149,77.201,Pusa  Delhi - DPCC,Delhi,17.11,25.71,60.54,37.68,10.22,0.64,0.13950671,6,1.1864111106784805
10-08-2024,28.617626,77.24538,2.3552357e-05,28.6249,77.231,ITO  Delhi - CPCB,Delhi,46.18,32.96,39.19,72.9,15.16,1.68,0.20972654,6,1.62094160118294
10-08-2024,28.657173,77.374565,2.2758206e-05,28.6627,77.3733,Vasundhara  Ghaziabad - UPPCB,Ghaziabad,19.89,36.47,67.52,8.75,2.25,0.38,0.14764066,6,0.6249159374236066
10-08-2024,28.670145,77.41727,2.6009928e-05,28.6775,77.4391,Sanjay Nagar  Ghaziabad - UPPCB,Ghaziabad,21.87,27.96,63.99,7.18,6.36,0.56,0.07670254,6,2.2841422391351163
10-08-2024,28.683012,77.45979,3.0391442e-05,28.6775,77.4391,Sanjay Nagar  Ghaziabad - UPPCB,Ghaziabad,21.87,27.96,63.99,7.18,6.36,0.56,0.13277304,6,2.112444959527926
10-08-2024,27.90154,74.9633,1.6578022e-05,27.9124,74.9721,Subash Chowk  Churu - RSPCB,Churu,3.16,24.93,69.16,1.14,3.64,0.4,0.08308018,5,1.4828665272885204
10-08-2024,28.59831,77.01102,3.5003104e-05,28.5837,77.0277,Dwarka-Sector 8  Delhi - DPCC,Delhi,15.33,34.79,117.71,44.85,7.37,1.03,0.11788769,6,2.298714793186502
10-08-2024,28.639542,77.14317,2.6805918e-05,28.6455,77.141,Punjabi Bagh  Delhi - DPCC,Delhi,10.12,53.71,111.5,21.91,50.98,0.69,0.17353939,6,0.6935724621858667
10-08-2024,28.679756,77.27355,2.5288522e-05,28.6941,77.2844,IHBAS  Dilshad Garden  Delhi - CPCB,Delhi,26.88,22.82,73.18,62.71,12.77,1.53,0.031389266,6,1.9109497727528468
10-08-2024,28.68836,77.12804,3.3903936e-05,28.7011,77.1387,Wazirpur  Delhi - DPCC,Delhi,20.09,54.98,115.38,42.12,6.56,0.96,0.063013695,6,1.7546827735602308
10-08-2024,28.701881,77.17171,3.5974906e-05,28.7072,77.1823,Ashok Vihar  Delhi - DPCC,Delhi,10.31,36.58,56.21,36.11,11.14,0.9,0.1217512,6,1.190936593151204
10-08-2024,28.715288,77.21519,2.8293434e-05,28.7151,77.2116,Jahangirpuri  Delhi - DPCC,Delhi,24.42,45.4,116.07,17.27,11.33,1.21,0.22011891,6,0.3513785778322269
10-08-2024,28.74178,77.301575,2.6391976e-05,28.7488,77.2974,Loni  Ghaziabad - UPPCB,Ghaziabad,21.73,36.67,65.7,5.47,2.15,0.89,0.19342504,6,0.8784327069266281
10-08-2024,28.695915,76.98061,2.2558062e-05,28.6992,76.9572,Arya Nagar  Bahadurgarh - HSPCB,Bahadurgarh,28.25,22.67,39.59,14.81,21.48,0.51,0.19838056,6,2.3164434794950943
10-08-2024,28.552849,76.36888,2.194079e-05,28.5515,76.3911,Mini Secretariat  Charkhi Dadri - HSPCB,Charkhi Dadri,14.32,40.81,54.43,5.54,20.92,0.28,0.13881104,5,2.179492445896469
10-08-2024,28.77235,77.053825,1.966084e-05,28.7866,77.0707,Narela  Delhi - DPCC,Delhi,13.29,26.52,57.97,29.82,4.35,0.9,0.17256393,6,2.282429093276819
10-08-2024,28.965836,77.69326,2.1169173e-05,28.978,77.7016,Jai Bhim Nagar  Meerut - UPPCB,Meerut,27.24,16.74,45.26,0.83,5.19,0.5,0.09578988,6,1.574289147373383
10-08-2024,28.977945,77.73456,1.5241657e-05,28.9913,77.7064,Ganga Nagar  Meerut - UPPCB,Meerut,4.15,13.09,39.3,1.41,7.74,0.83,0.17725638,6,3.1180314614969173
10-08-2024,29.026833,77.7197,1.8467212e-05,29.0356,77.7151,Pallavpuram Phase 2  Meerut - UPPCB,Meerut,10.8,22.22,67.27,3.17,9.16,0.77,0.1589223,6,1.0700390708464658
10-08-2024,28.937138,77.24129,1.628104e-05,28.9432,77.2145,Sardar Patel Inter College  Baghpat - UPPCB,Baghpat,7.46,6.22,49.91,2.43,5.52,0.95,0.19416785,6,2.6969229688452385
10-08-2024,28.918821,77.008286,1.5754575e-05,28.9105,77.0156,Murthal  Sonipat - HSPCB,Sonipat,31.74,15.09,32.31,8.67,15.93,0.5,0.17568046,6,1.16588143645459
10-08-2024,28.90275,76.61816,1.769839e-05,28.899,76.6041,MD University  Rohtak - HSPCB,Rohtak,28.5,33.51,,4.62,3.61,0.82,0.11973807,5,1.432898991117579
10-08-2024,28.951517,76.602745,1.06072375e-05,28.9634,76.6112,General Hospital  Mandikhera - HSPCB,Mandikhera,17.41,8.49,45.55,9.31,27.11,0.15,0.13839045,5,1.553675152234052
10-08-2024,29.385271,76.958786,1.1844238e-05,29.3976,76.9686,Sector-18  Panipat - HSPCB,Panipat,24.95,49.12,69.12,9.04,15.03,0.5,0.048777886,6,1.6658476934225463
10-08-2024,29.135908,75.69378,2.3735654e-05,29.15,75.7211,Urban Estate-II  Hisar - HSPCB,Hisar,8.56,33.3,35.9,6.73,18.88,0.56,0.13350905,5,3.083262178166545
10-08-2024,29.152979,75.744,1.7928483e-05,29.15,75.7211,Urban Estate-II  Hisar - HSPCB,Hisar,8.56,33.3,35.9,6.73,18.88,0.56,0.15462226,5,2.252422573534488
10-08-2024,29.794992,76.38466,8.995602e-06,29.8055,76.3861,Rishi Nagar  Kaithal - HSPCB,Kaithal,19.84,22.76,50.22,6.91,23.02,0.37,0.19548063,5,1.173092338794129
10-08-2024,29.948929,76.87729,1.7535085e-05,29.9551,76.8533,Sector-7  Kurukshetra - HSPCB,Kurukshetra,4.33,30.74,19.47,3.08,22.98,0.31,0.20811136,5,2.4147384037443658
10-08-2024,30.33434,78.023056,1.039372e-05,30.323,78.0504,Doon University  Dehradun - UKPCB,Dehradun,0.45,10.45,22.25,0.24,0.6,0.6,0.10889916,5,2.914632889422556
10-08-2024,29.578457,74.33459,8.881039e-06,29.5821,74.3284,Housing Board  Hanumangarh - RSPCB,Hanumangarh,2.99,11.74,53.66,1.22,10.11,0.21,0.15118983,5,0.7230208885982898
10-08-2024,30.325829,76.364944,1.4396876e-05,30.3273,76.3869,Model Town  Patiala - PPCB,Patiala,13.84,16.28,29.61,6.22,7.71,0.55,0.20200814,5,2.117770055266696
10-08-2024,30.340107,76.41034,1.5963962e-05,30.3273,76.3869,Model Town  Patiala - PPCB,Patiala,13.84,16.28,29.61,6.22,7.71,0.55,0.12842594,5,2.663903744314017
10-08-2024,30.684635,76.83428,1.2638937e-05,30.6875,76.8454,Sector-6  Panchkula - HSPCB,Panchkula,16.1,23.38,,8.61,3.74,0.14,0.1262986,5,1.11180642547541
10-08-2024,30.720373,76.77536,1.2599676e-05,30.7175,76.764,Sector-25  Chandigarh - CPCC,Chandigarh,6.55,25.19,41.46,17.15,8.24,0.47,0.18399157,6,1.1337580300781664
10-08-2024,30.733427,76.8187,1.1437933e-05,30.7282,76.805,Sector 22  Chandigarh - CPCC,Chandigarh,5.76,14.68,64.48,20.05,6.91,0.75,0.2278006,6,1.434341385230073
10-08-2024,30.22601,74.92715,1.16351985e-05,30.211,74.9411,Hardev Nagar  Bathinda - PPCB,Bathinda,26.18,22.32,46.94,24.97,6.84,0.93,0.06180719,5,2.138328314253126
10-08-2024,29.903965,73.88503,1.1943177e-05,29.9169,73.8798,Old City  Sri Ganganagar - RSPCB,Sri Ganganagar,17.96,38.13,88.22,3.59,1.36,0.52,0.11944001,5,1.5202128041874945
10-08-2024,30.701235,76.19282,1.3411108e-05,30.6986,76.2132,Kalal Majra  Khanna - PPCB,Khanna,28.88666667,30.08,57.76333333,15.12666667,7.72,0.546666667,0.21498173,5,1.97417842420188
10-08-2024,30.892767,76.81521,9.3163935e-06,30.8833,76.8242,HIMUDA Complex Phase-1  Baddi - HPPCB,Baddi,2.75,26.76,68.56,12.01,5.21,0.44,0.19625553,5,1.356654204107007
10-08-2024,30.959606,76.50589,1.649463e-05,30.9694,76.526,Ratanpura  Rupnagar - Ambuja Cements,Rupnagar,7.51,11.28,53.87,1.69,5.28,0.76,0.23984045,5,2.20691408063873
10-08-2024,30.97312,76.550095,1.7063145e-05,30.9694,76.526,Ratanpura  Rupnagar - Ambuja Cements,Rupnagar,7.51,11.28,53.87,1.69,5.28,0.76,0.18045263,5,2.338521617721158
10-08-2024,30.903845,75.81692,1.5215692e-05,30.9009,75.8076,Punjab Agricultural University  Ludhiana - PPCB,Ludhiana,22.54,33.03,59.45,11.41,8.25,0.8,0.069523394,5,0.948944820531337
10-08-2024,31.310713,75.575516,2.0273994e-05,31.326,75.5762,Civil Line  Jalandhar - PPCB,Jalandhar,13.64,26.15,56.95,12.59,10.2,0.74,0.08432327,6,1.6961953871429107
10-08-2024,31.614525,74.86272,2.4894818e-05,31.62,74.8765,Golden Temple  Amritsar - PPCB,Amritsar,13.64,31.59,83.84,10.43,7.91,0.52,0.09459404,6,1.4415535434660292
10-08-2024,34.078224,74.782776,1.0878916e-05,34.0837,74.7973,Rajbagh  Srinagar - JKSPCB,Srinaga,5.16,17.59,45.64,5.25,13.74,0.29,0.108782835,4,1.4717193583677393
11-08-2024,11.558101,78.05756,3.2244705e-05,11.5674,78.0366,Sona College of Technology  Salem - TNPCB,Salem,10.33,,,6.32,14.48,0.91,0.21896845,6,2.506965842632577
11-08-2024,11.942882,76.96475,1.10962865e-05,11.9295,76.9601,Urban  Chamarajanagar - KSPCB,Chamarajanagar,22.9,16.8,41.54,4.4,18.73,0.51,0.26205945,5,1.5645981494643963
11-08-2024,12.433538,75.73661,1.0553743e-05,12.4261,75.7344,Stuart Hill  Madikeri - KSPCB,Madikeri,27.68,20.8,47.62,2.72,25.66,0.95,0.39438444,4,0.8572012222212785
11-08-2024,12.967272,80.23228,1.765701e-05,12.9661,80.2335,Perungudi  Chennai - TNPCB,Chennai,3.24,9.07,44.43,3.92,4.09,0.65,0.083621286,6,0.1852914273459083
11-08-2024,13.207371,77.74454,1.3017597e-05,13.2126,77.7311,Chikkaballapur Rural  Chikkaballapur - KSPCB,Chikkaballapur,2.52,13.23,32.27,10.45,7.59,0.27,0.22665353,5,1.567457437995975
11-08-2024,13.641118,79.38507,1.5320913e-05,13.6404,79.3945,Vaikuntapuram  Tirupati - APPCB,Tirupati,33.15,26.11,54.33,25.08,4.86,0.63,0.23162274,6,1.0234107475510452
11-08-2024,13.68949,79.37137,1.8716519e-05,13.6969,79.3603,Tirumala  Tirupati - APPCB,Tirupati,1.4,17.1,38.45,9.82,9.03,0.89,0.28023466,6,1.4512475976935406
11-08-2024,13.945084,75.59143,1.0061716e-05,13.9343,75.5781,Vinoba Nagara  Shivamogga - KSPCB,Shivamogga,12.44,22.23,39.0,4.19,12.39,0.47,0.20831758,5,1.8704284524104853
11-08-2024,14.819499,75.42906,9.969797e-06,14.804,75.4364,Ashwini Nagar  Haveri - KSPCB,Haveri,61.81,7.61,17.55,19.56,76.14,0.78,0.12191529,5,1.8881752925692992
11-08-2024,16.200676,77.380035,1.2115813e-05,16.2007,77.3585,Haji Colony  Raichur - KSPCB,Raichur,17.55,31.98,85.08,7.34,17.49,0.76,0.10694608,5,2.3026722138506703
11-08-2024,16.499056,80.65641,2.4961068e-05,16.5083,80.6489,Kanuru  Vijayawada - APPCB,Vijayawada,8.14,29.55,53.07,9.64,4.54,0.58,0.13612999,6,1.2997460953556956
11-08-2024,16.690798,74.24677,8.182344e-06,16.7031,74.245,shivaji university kolhapur,Kolhapur,6.35,17.48,33.7,2.14,5.03,16.35,0.15260462,6,1.37443933561577
11-08-2024,16.701635,77.15482,2.0477988e-05,16.7115,77.1344,Collector Office  Yadgir - KSPCB,Yadgir,14.83,8.41,22.0,8.22,23.05,1.16,0.18658406,4,2.4361138041377823
11-08-2024,16.831314,75.73595,1.2947646e-05,16.829,75.7158,Ibrahimpur  Vijayapura - KSPCB,Vijayapura,4.62,17.85,44.15,7.96,11.6,0.05,0.0988324,5,2.1628268374279007
11-08-2024,17.011444,81.81841,3.2332668e-05,17.0123,81.7929,Anand Kala Kshetram  Rajamahendravaram - APPCB,Rajamahendravaram,2.0,29.97,52.56,4.0,4.07,0.78,0.17193888,6,2.7179339026850045
11-08-2024,17.316648,76.81666,1.8604424e-05,17.3303,76.8342,Lal Bahadur Shastri Nagar  Kalaburagi - KSPCB,Kalaburagi,9.48,41.48,88.61,2.49,12.15,0.99,0.14477503,5,2.399853667989732
11-08-2024,17.365244,78.30099,2.6400605e-05,17.3692,78.3176,Kokapet  Hyderabad - TSPCB,Hyderabad,6.15,29.51,60.23,2.8,8.63,0.42,0.15501356,5,1.8187339341836035
11-08-2024,17.656828,75.93331,1.3380004e-05,17.6599,75.9095,Dnyaneshwar Nagar  Solapur - MPCB,Solapur,12.12,17.04,51.38,6.77,7.78,0.48,0.062197734,6,2.5491841219999305
11-08-2024,17.674437,75.90588,1.0488677e-05,17.6599,75.9095,Dnyaneshwar Nagar  Solapur - MPCB,Solapur,12.12,17.04,51.38,6.77,7.78,0.48,0.07909107,6,1.654116955208257
11-08-2024,17.69721,83.235466,2.4683146e-05,17.6869,83.2189,GVM Corporation  Visakhapatnam - APPCB,Visakhapatnam,6.98,24.92,40.97,7.99,8.11,0.28,0.05599141,6,2.0953909148819547
11-08-2024,18.402046,76.54953,7.2210796e-06,18.4092,76.5703,Sawe Wadi  Latur - MPCB,Latur,12.0,12.92,40.64,5.76,7.2,0.39,0.087549,5,2.3330488251191697
11-08-2024,18.684565,73.75936,9.169336e-06,18.6697,73.7786,Transport Nagar-Nigdi  Pune - IITM,Pune,14.41,30.91,13.62,7.72,13.88,0.8,0.12692764,6,2.6128399860879394
11-08-2024,19.051392,72.871765,9.469941e-06,19.0543,72.8697,Bandra Kurla Complex  Mumbai - MPCB,Mumbai,4.57,9.81,40.33,6.97,9.5,0.62,0.08861043,6,0.3884083453574197
11-08-2024,19.100233,72.862724,7.6358e-06,19.0885,72.8664,Chhatrapati Shivaji Intl. Airport (T2)  Mumbai - MPCB,Mumbai,11.25,12.65,43.62,9.93,21.18,0.22,0.03955375,6,1.355148428413546
11-08-2024,19.14909,72.85382,7.853824e-06,19.1479,72.8521,Mindspace-Malad West  Mumbai - MPCB,Mumbai,6.08,10.01,32.31,2.5,3.75,0.47,0.22819212,6,0.2238108609269484
11-08-2024,19.152483,72.964424,8.78007e-06,19.1422,72.9467,Mahape  Navi Mumbai - MPCB,Navi Mumbai,13.54,11.08,46.44,10.67,50.01,0.36,0.14354861,6,2.184532341870232
11-08-2024,19.197897,72.84489,6.8436284e-06,19.2046,72.8491,Kandivali East  Mumbai - MPCB,Mumbai,8.54,3.73,29.34,18.06,26.59,0.3,0.10886851,6,0.8640393286398871
11-08-2024,19.295547,72.826965,7.759589e-06,19.3044,72.8304,Bhayandar West  Mira-Bhayandar - MPCB,Bhayandar,2.51,9.07,35.95,2.15,1.65,1.21,0.077167176,6,1.0443740749470334
11-08-2024,19.302206,73.05036,8.08645e-06,19.3064,73.0614,Gokul Nagar  Bhiwandi - MPCB,Bhiwandi,5.75,11.06,42.92,13.09,16.38,0.49,0.07380608,6,1.249727367349148
